tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
104,294,0.36910069546872626,82.82993197278911,76.0,1.3571428571428572,3.758503401360544,2318.0
105,294,0.3694735506969438,83.55102040816327,76.5,1.3571428571428572,3.758503401360544,2320.0
106,294,0.3699989703247596,84.2687074829932,77.0,1.3571428571428572,3.758503401360544,2315.0
107,294,0.3705609610453476,84.97619047619048,77.5,1.3571428571428572,3.758503401360544,2314.0
108,294,0.37120550482995895,85.68027210884354,78.0,1.3571428571428572,3.758503401360544,2318.0
109,294,0.3720545267597176,86.39115646258503,78.0,1.3571428571428572,3.758503401360544,2314.0
110,294,0.37260672673677947,87.09183673469387,77.5,1.3571428571428572,3.758503401360544,2315.0
111,294,0.37308544180794534,87.8061224489796,77.5,1.3571428571428572,3.758503401360544,2317.0
112,293,0.3715831459349578,88.82935153583618,78.0,1.3549488054607508,3.7679180887372015,2315.0
113,293,0.3719661754569801,89.55290102389078,78.0,1.3549488054607508,3.7679180887372015,2306.0
114,293,0.37249019232769875,90.24573378839591,78.0,1.3549488054607508,3.7679180887372015,2311.0
115,293,0.3728410228456848,90.94880546075085,78.0,1.3549488054607508,3.7679180887372015,2316.0
116,293,0.3733387856803205,91.66552901023891,78.0,1.3549488054607508,3.7679180887372015,2322.0
117,293,0.3736144384672837,92.4061433447099,78.0,1.3549488054607508,3.7679180887372015,2318.0
118,293,0.3739685298417187,93.13310580204778,78.0,1.3549488054607508,3.7679180887372015,2314.0
119,293,0.3744015884159632,93.84300341296928,78.0,1.3549488054607508,3.7679180887372015,2310.0
120,293,0.3746597226868505,94.53583617747441,79.0,1.3549488054607508,3.7679180887372015,2306.0
121,293,0.37516801839822866,95.22184300341297,79.0,1.3549488054607508,3.7679180887372015,2305.0
122,293,0.3755036310018786,95.89761092150171,79.0,1.3549488054607508,3.7679180887372015,2304.0
123,293,0.37594842731412764,96.56996587030717,80.0,1.3549488054607508,3.7679180887372015,2308.0
124,293,0.37641934557326123,97.24914675767918,80.0,1.3549488054607508,3.7679180887372015,2316.0
125,293,0.3769331368885027,97.94880546075085,81.0,1.3549488054607508,3.7679180887372015,2311.0
126,292,0.3752711596985477,98.98287671232876,82.5,1.356164383561644,3.7773972602739727,2310.0
127,292,0.3756203492922429,99.68150684931507,82.5,1.356164383561644,3.7773972602739727,2313.0
128,291,0.37382585452537026,100.72508591065292,84.0,1.3539518900343643,3.7800687285223367,2314.0
129,291,0.37418474088029186,101.43298969072166,84.0,1.3539518900343643,3.7800687285223367,2314.0
130,291,0.3744304463307697,102.14776632302406,84.0,1.3539518900343643,3.7800687285223367,2313.0
131,291,0.3745263605524182,102.85910652920963,84.0,1.3539518900343643,3.7800687285223367,2312.0
132,291,0.3748885709926777,103.56701030927834,85.0,1.3539518900343643,3.7800687285223367,2309.0
133,290,0.37339667674402743,104.62068965517241,86.0,1.3517241379310345,3.786206896551724,2310.0
134,290,0.37401395569405865,105.3103448275862,86.5,1.3517241379310345,3.786206896551724,2319.0
135,290,0.3741961853777674,106.03793103448275,87.5,1.3517241379310345,3.786206896551724,2315.0
136,290,0.374652604892437,106.74827586206897,88.5,1.3517241379310345,3.786206896551724,2312.0
