tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
98,130,0.36178465729027526,112.96153846153847,112.0,1.7153846153846153,4.1461538461538465,2582.0
99,130,0.36175643274550306,114.01538461538462,113.0,1.7153846153846153,4.1461538461538465,2583.0
100,130,0.36195904222774083,115.08461538461539,114.0,1.7153846153846153,4.1461538461538465,2590.0
101,130,0.36215779850157126,116.17692307692307,115.5,1.7153846153846153,4.1461538461538465,2597.0
102,130,0.3622252927353229,117.33846153846154,116.5,1.7153846153846153,4.1461538461538465,2596.0
103,130,0.36249132286917135,118.48461538461538,118.0,1.7153846153846153,4.1461538461538465,2584.0
104,130,0.3627777832770755,119.55384615384615,119.5,1.7153846153846153,4.1461538461538465,2588.0
105,130,0.36326780844760953,120.64615384615385,120.5,1.7153846153846153,4.1461538461538465,2588.0
106,130,0.3639264167545783,121.71538461538462,121.5,1.7153846153846153,4.1461538461538465,2589.0
107,130,0.36454715417381417,122.8,122.5,1.7153846153846153,4.1461538461538465,2581.0
108,130,0.3649290209138647,123.83846153846154,123.5,1.7153846153846153,4.1461538461538465,2586.0
109,129,0.36026536342847487,125.89922480620154,125.0,1.7054263565891472,4.1395348837209305,2587.0
110,129,0.3605838891049829,126.9922480620155,126.0,1.7054263565891472,4.1395348837209305,2592.0
111,129,0.3608840004990961,128.10852713178295,127.0,1.7054263565891472,4.1395348837209305,2588.0
112,129,0.3611247567052589,129.1782945736434,128.0,1.7054263565891472,4.1395348837209305,2591.0
113,129,0.36136694950702397,130.30232558139534,129.0,1.7054263565891472,4.1395348837209305,2588.0
114,129,0.3616698958785011,131.3798449612403,130.0,1.7054263565891472,4.1395348837209305,2597.0
115,129,0.3618562572323006,132.52713178294573,131.0,1.7054263565891472,4.1395348837209305,2600.0
116,129,0.3619578790093557,133.68992248062017,132.0,1.7054263565891472,4.1395348837209305,2599.0
117,129,0.3619003054874095,134.84496124031008,133.0,1.7054263565891472,4.1395348837209305,2592.0
118,129,0.3619681152039835,135.93798449612405,134.0,1.7054263565891472,4.1395348837209305,2591.0
119,129,0.36208070627306693,137.04651162790697,136.0,1.7054263565891472,4.1395348837209305,2591.0
120,129,0.362369177348197,138.1705426356589,137.0,1.7054263565891472,4.1395348837209305,2595.0
121,129,0.3623476804997399,139.33333333333334,138.0,1.7054263565891472,4.1395348837209305,2587.0
122,129,0.362612346617235,140.43410852713177,139.0,1.7054263565891472,4.1395348837209305,2586.0
123,129,0.36296685105866144,141.50387596899225,140.0,1.7054263565891472,4.1395348837209305,2584.0
124,129,0.36337804616434377,142.58139534883722,141.0,1.7054263565891472,4.1395348837209305,2591.0
125,129,0.36350902720286327,143.72093023255815,142.0,1.7054263565891472,4.1395348837209305,2589.0
126,129,0.36377555021416064,144.8294573643411,143.0,1.7054263565891472,4.1395348837209305,2591.0
127,129,0.3640046889610542,145.94573643410854,144.0,1.7054263565891472,4.1395348837209305,2592.0
128,129,0.364261817088259,147.06976744186048,145.0,1.7054263565891472,4.1395348837209305,2589.0
129,129,0.3646278035634988,148.1782945736434,146.0,1.7054263565891472,4.1395348837209305,2588.0
130,129,0.3648933575173833,149.28682170542635,147.0,1.7054263565891472,4.1395348837209305,2587.0
131,129,0.36506084813722894,150.36434108527132,148.0,1.7054263565891472,4.1395348837209305,2588.0
132,129,0.3650861282362556,151.47286821705427,149.0,1.7054263565891472,4.1395348837209305,2587.0
133,129,0.36528915268296774,152.56589147286823,150.0,1.7054263565891472,4.1395348837209305,2586.0
134,129,0.36559064088710236,153.65116279069767,151.0,1.7054263565891472,4.1395348837209305,2587.0
135,129,0.3660233843849548,154.70542635658916,152.0,1.7054263565891472,4.1395348837209305,2595.0
136,129,0.36641801377753763,155.80620155038758,153.0,1.7054263565891472,4.1395348837209305,2596.0
137,129,0.3666230493304796,156.92248062015503,154.0,1.7054263565891472,4.1395348837209305,2594.0
138,129,0.3667420337866768,158.03100775193798,155.0,1.7054263565891472,4.1395348837209305,2592.0
139,129,0.36692128795620904,159.11627906976744,156.0,1.7054263565891472,4.1395348837209305,2587.0
140,129,0.3670468902379765,160.14728682170542,157.0,1.7054263565891472,4.1395348837209305,2591.0
141,129,0.3670691919265338,161.2170542635659,158.0,1.7054263565891472,4.1395348837209305,2596.0
142,129,0.36696677153864177,162.33333333333334,159.0,1.7054263565891472,4.1395348837209305,2595.0
143,129,0.367206195667959,163.4496124031008,160.0,1.7054263565891472,4.1395348837209305,2594.0
144,129,0.3673374302124754,164.57364341085272,161.0,1.7054263565891472,4.1395348837209305,2592.0
145,129,0.3675147558819529,165.69767441860466,162.0,1.7054263565891472,4.1395348837209305,2590.0
146,129,0.36761507041878044,166.80620155038758,163.0,1.7054263565891472,4.1395348837209305,2585.0
147,129,0.3677028238819114,167.86821705426357,164.0,1.7054263565891472,4.1395348837209305,2589.0
148,129,0.3677891575307335,168.94573643410854,165.0,1.7054263565891472,4.1395348837209305,2592.0
149,129,0.3679926318773092,170.03100775193798,167.0,1.7054263565891472,4.1395348837209305,2599.0
150,129,0.3680868138418537,171.1782945736434,168.0,1.7054263565891472,4.1395348837209305,2592.0
151,129,0.36836826990125116,172.27131782945736,168.0,1.7054263565891472,4.1395348837209305,2590.0
152,129,0.3684465205015258,173.36434108527132,170.0,1.7054263565891472,4.1395348837209305,2594.0
153,129,0.36885435317690324,174.48837209302326,171.0,1.7054263565891472,4.1395348837209305,2597.0
154,129,0.3691861748153197,175.63565891472868,172.0,1.7054263565891472,4.1395348837209305,2593.0
155,129,0.3691619523746875,176.7674418604651,174.0,1.7054263565891472,4.1395348837209305,2583.0
156,129,0.3693793887462231,177.8217054263566,175.0,1.7054263565891472,4.1395348837209305,2588.0
