tick,population,gini,mean_wealth,median_wealth,mean_metabolism,mean_vision,total_grid_sugar
219,1064,0.15303772257251155,33.93862341400376,34.0625,1.0488721804511278,4.524436090225564,1809.0
220,1065,0.15137364627564825,34.01938820422535,34.0625,1.0469483568075117,4.52206572769953,1809.0
221,1066,0.15108768282533167,34.09629309333959,34.09375,1.0469043151969981,4.523452157598499,1816.0
222,1071,0.15137878277627884,34.052893032212886,34.265625,1.046685340802988,4.526610644257703,1809.0
223,1071,0.15168222479930485,34.161173844537814,34.5,1.0457516339869282,4.526610644257703,1812.0
224,1076,0.15167731603413814,34.11485681923792,34.27734375,1.046468401486989,4.530669144981412,1814.0
225,1087,0.1514854862194913,33.88548614305428,34.015625,1.0450781968721252,4.53541858325667,1803.0
226,1090,0.151824667532841,33.89672448394495,34.015625,1.0458715596330275,4.535779816513761,1804.0
227,1095,0.15274201650006788,33.846967751141555,34.03125,1.0465753424657533,4.536986301369863,1795.0
228,1097,0.1523523704792806,33.88181546262534,34.015625,1.0464904284412033,4.538742023701003,1798.0
229,1094,0.1482848915013614,34.07513282678245,34.03125,1.0420475319926874,4.537477148080439,1800.0
230,1096,0.1479876465742874,34.12331774635037,34.03125,1.0419708029197081,4.538321167883212,1806.0
231,1100,0.14842912101638545,34.110099431818185,34.03125,1.0427272727272727,4.542727272727273,1795.0
232,1109,0.14914328619130332,33.93607698376916,34.0,1.0441839495040577,4.545536519386835,1805.0
233,1113,0.14929388929421208,33.923700022461816,34.0,1.0431266846361187,4.548966756513926,1796.0
234,1114,0.14873026523511093,33.9973631059246,34.03125,1.0412926391382407,4.552064631956912,1789.0
235,1120,0.148901648159737,33.91077008928571,34.00390625,1.04375,4.55625,1794.0
236,1124,0.1499841366960221,33.89240435943061,34.0,1.0462633451957295,4.556939501779359,1792.0
237,1129,0.15039312306340688,33.838850752878656,34.0,1.046058458813109,4.559787422497785,1784.0
238,1130,0.14908352470708752,33.89629424778761,34.0,1.0469026548672566,4.564601769911504,1789.0
239,1131,0.14790263129367512,33.95824353448276,34.0078125,1.0459770114942528,4.566755083996464,1788.0
240,1130,0.14523461917157032,34.080123064159295,34.0078125,1.0424778761061948,4.564601769911504,1786.0
241,1130,0.1449379803575727,34.17832549778761,34.03125,1.0407079646017698,4.563716814159292,1789.0
242,1137,0.14469786188490724,34.06025313324538,34.0,1.040457343887423,4.565523306948109,1795.0
243,1140,0.14556581087998632,34.07412966008772,34.015625,1.0403508771929824,4.564912280701755,1793.0
244,1143,0.14575077341191797,34.082684000437446,34.015625,1.0411198600174978,4.568678915135608,1799.0
245,1148,0.1465480383141665,34.03354339067944,34.0078125,1.0418118466898956,4.570557491289199,1786.0
246,1149,0.14598245068532967,34.0909418516101,34.0,1.040905134899913,4.568320278503046,1791.0
247,1150,0.14626958253554534,34.155210597826084,34.0234375,1.04,4.570434782608696,1779.0
248,1153,0.14670403500399118,34.15393945143105,34.01953125,1.0407632263660018,4.572419774501301,1791.0
249,1157,0.1470403609330505,34.130935339239414,34.01953125,1.0406222990492653,4.571305099394987,1788.0
250,1160,0.14756122101243316,34.132307381465516,34.05078125,1.0405172413793105,4.572413793103448,1789.0
251,1162,0.14776688152667036,34.16304727839931,34.109375,1.040447504302926,4.575731497418245,1784.0
252,1167,0.14887798577022715,34.10150894387318,34.078125,1.0428449014567267,4.577549271636675,1787.0
253,1169,0.14945577339230134,34.13210409538067,34.125,1.0436270316509837,4.578272027373824,1777.0
254,1170,0.15024523733192255,34.178999732905986,34.1875,1.0427350427350428,4.578632478632478,1776.0
255,1174,0.15017034093345685,34.14236185051107,34.09375,1.0417376490630323,4.5775127768313455,1780.0
256,1179,0.15064953692188596,34.07496421755725,34.0625,1.0415606446140797,4.580152671755725,1788.0
257,1184,0.15101682039960534,34.01296584670608,34.03125,1.0422297297297298,4.58277027027027,1781.0
258,1185,0.1492835379858543,34.06768855485232,34.0625,1.040506329113924,4.582278481012659,1776.0
259,1186,0.14674759074876106,34.11543528667791,34.0703125,1.0387858347386172,4.584317032040472,1783.0
260,1187,0.14604088782153615,34.16588563605729,34.078125,1.0362257792754843,4.588879528222409,1774.0
261,1191,0.14643358462216657,34.12835852225021,34.0625,1.035264483627204,4.589420654911839,1785.0
262,1192,0.14622782270384846,34.18278104026846,34.0625,1.0335570469798658,4.589765100671141,1781.0
263,1196,0.1473741153697775,34.147052675585286,34.09375,1.0342809364548495,4.590301003344481,1781.0
264,1199,0.14773674463573117,34.143335592160135,34.09375,1.0341951626355297,4.5888240200166805,1767.0
265,1203,0.1473938394717302,34.097945241064004,34.0625,1.0332502078137988,4.596009975062344,1778.0
266,1208,0.14714263628428803,34.03368817259934,34.015625,1.033112582781457,4.597682119205298,1774.0
267,1211,0.14611693160165956,34.02200531585466,34.015625,1.0305532617671347,4.6003303055326175,1777.0
268,1209,0.14414916024149668,34.153917235318445,34.0234375,1.0272952853598014,4.599669148056245,1771.0
269,1212,0.1443588594049033,34.14361914707096,34.015625,1.0297029702970297,4.59983498349835,1779.0
270,1215,0.14450786650900288,34.13336226851852,34.03125,1.0296296296296297,4.602469135802469,1773.0
271,1218,0.1455037910244014,34.12236055521346,34.015625,1.0303776683087027,4.6042692939244665,1775.0
